neutron_id,status,reached_detector,detector_hit_x_m,detector_hit_y_m,detector_hit_z_m,velocity_magnitude_m_s,velocity_x_m_s,velocity_y_m_s,velocity_z_m_s,direction_x,direction_y,direction_z,final_energy_MeV,initial_energy_MeV,energy_after_shell_MeV,energy_after_channel_MeV,total_flight_time_s,total_flight_time_ns,final_position_x_m,final_position_y_m,final_position_z_m,exit_position_x_m,exit_position_y_m,exit_position_z_m
70,missed_detector,False,,,,16845991.235077463,1286413.1696297126,-4298901.553091575,-16237364.542503098,0.0763631627060975,-0.2551884002017176,-0.9638711261283898,1.4833675152200438,2.515801505405557,1.4833675152200438,1.4833675152200438,5.027436164874271e-07,502.7436164874271,0.6437418940107622,-2.069321223019034,-5.760487050392261,0.07098600455117815,-0.16290435478813767,1.2460952174648647
71,missed_detector,False,,,,5194905.664820502,-1060616.9104705583,-3981478.8008943447,-3163852.587216566,-0.20416480662064257,-0.7664198462460272,-0.6090298441109201,0.14106229793033703,2.48271952573169,0.14106229793033703,0.14106229793033703,1.2557275911745071e-06,1255.727591174507,-1.233363354789044,-4.940518953658545,-2.403313774945093,0.028704319609641912,-0.17544310149363848,1.246754720455397
72,missed_detector,False,,,,7408928.207873372,-3079218.5798263787,-5227375.320173327,-4252667.091263619,-0.4156091803608156,-0.7055508129527106,-0.5739922120914014,0.2869236825880171,2.72412788535388,0.2869236825880171,0.2869236825880171,8.31702138143074e-07,831.702138143074,-2.380596430705537,-4.217266909992291,-1.8610387829789252,-0.003074951802192925,-0.18230406289609313,1.2456064035594308
73,lost_in_channel,False,,,,3932259.684457539,3219356.6779294983,119443.43254446765,2254804.220481869,0.8187039860704451,0.03037526565617577,0.573411829690216,0.08082393758820791,2.359217522266344,2.359217522266344,0.3997960408210334,3.287338700842036e-08,32.87338700842036,0.02678314267680141,-0.019343168516396215,0.4615280082565947,0.0028164983691102616,-0.026138050276429552,0.3
74,missed_detector,False,,,,6641022.198923532,-2544211.0038164877,-4596606.078774945,4062188.9137783195,-0.38310533041568334,-0.6921533976380964,0.6116812731685756,0.23052895794069989,2.4490678406761126,0.23052895794069989,0.23052895794069989,9.230000919581797e-07,923.0000919581796,-2.3179511105713875,-4.184779009135969,4.005887305249116,0.022462092218259747,-0.007235539106960777,0.3
75,missed_detector,False,,,,10288660.178056695,8651072.33275568,4357194.955961297,3468476.3036100226,0.8408356562505965,0.4234948847133833,0.3371164217287953,0.5533160522446499,2.371915838230223,2.371915838230223,0.5533160522446499,5.554623960424785e-07,555.4623960424784,4.055313387107168,2.0150170726488894,3.1508945278310843,-0.13638736409490348,-0.08955826784234207,1.2490485807368836
76,missed_detector,False,,,,11157238.933774007,5788785.153811086,9496794.326122746,-885914.553250883,0.5188367111407726,0.851177821187916,-0.07940266929026112,0.650682445946381,2.2353365489417447,0.650682445946381,0.650682445946381,5.771870495192624e-07,577.1870495192624,3.224033028753543,5.322879361472452,-0.1695469305217986,-0.01829636231547644,0.009297969330516161,0.3
77,missed_detector,False,,,,21309602.84244697,3508171.955780227,607780.3694956877,21010057.25489478,0.16462868790741786,0.028521431112035523,0.9859431642266219,2.373593447949283,2.373593447949283,2.373593447949283,2.373593447949283,2.9368025069789604e-07,293.68025069789604,1.0302808196171918,0.1784930913091435,6.170238882706915,0.20713738008010235,0.035885935748965904,1.2405230615738054
78,missed_detector,False,,,,20101756.190245744,18699433.55921138,-5499499.70957324,4916023.742937596,0.9302388001444952,-0.2735830470494831,0.244556928081889,2.112144495250571,2.366195731873062,2.112144495250571,2.112144495250571,3.2298695106549694e-07,322.98695106549695,5.710895392128769,-1.65407191779817,1.9068882341535884,0.027577388016242106,0.010299588317118304,0.2999999999999999
79,lost_in_channel,False,,,,2980482.90652481,-2186227.296265743,1380696.2536583687,1482351.652032305,-0.7335144554862908,0.4632458218887207,0.4973528446639208,0.04643322988006342,2.497496268256003,2.497496268256003,2.497496268256003,3.794077856794204e-08,37.94077856794204,0.021763997443109487,-0.03235645182078143,0.680223993190654,0.04018875153969026,-0.05370032222588217,0.5785613962548346
80,missed_detector,False,,,,9182241.495513191,3905018.3542227778,7874320.630815385,2656965.400268278,0.42527942181992545,0.8575597401422181,0.28935912887573007,0.4407101415310529,2.2874843607245325,0.4407101415310529,0.4407101415310529,6.822096865663978e-07,682.2096865663977,2.584499450804,5.253913844888412,2.1114880208176023,0.003208171497907696,-0.01397001219912666,0.3
81,lost_in_channel,False,,,,3965647.7909756145,-2703876.100267949,1551822.5590609487,-2450971.8851221227,-0.6818245701045355,0.39131628446488304,-0.6180508240544336,0.08220228741252504,2.531827782451174,2.531827782451174,0.19642873401945982,6.93578307341579e-08,69.3578307341579,0.17922066237180775,0.20411919220318278,1.3991589642435047,0.15077564561552648,0.15384809322672668,1.2402155582518142
82,lost_in_channel,False,,,,4126093.6103560543,3120750.2667242917,2390999.6688957,-1252472.2901134286,0.756344998788089,0.579482652282669,-0.30354916984187097,0.08898847755045987,2.6489294951316817,2.6489294951316817,2.6489294951316817,6.418860814340959e-08,64.18860814340958,-0.05676328287875977,0.15510260188514965,1.4110703601879342,-0.07208495876907692,0.14034399680525722,1.249038434107482
83,missed_detector,False,,,,5148091.212114249,-312227.07385543245,-4527995.199723574,-2429530.171428193,-0.06064909516768355,-0.8795483632979358,-0.47192834612392554,0.13853135724448107,2.4960243021318385,0.13853135724448107,0.13853135724448107,1.2483745552777202e-06,1248.3745552777202,-0.37847324714729347,-5.610984445961277,-2.687708238425585,0.006435101370059598,-0.021829258863948372,0.30000000000000004
84,missed_detector,False,,,,20538270.783655573,938221.9811474165,14069778.86772776,-14932569.400812887,0.04568164433268924,0.685051775582029,-0.7270606935758329,2.2048719583510987,2.455744451095677,2.2048719583510987,2.2048719583510987,3.9724323280683155e-07,397.24323280683154,0.4391258066186313,4.664969955340963,-3.7138062805672813,0.15757289067562702,-0.12475198844402816,1.2426098258580167
85,missed_detector,False,,,,21394714.018431492,763711.8940503823,-3318408.0861990247,21121995.640724953,0.03569628897083861,-0.1551041104517791,0.9872530019577923,2.3925917152292056,2.3925917152292056,2.3925917152292056,2.3925917152292056,2.9258755487964787e-07,292.5875548796479,0.22345259574573406,-0.9709249081773348,6.180033059611752,0.04497115089154104,-0.19540435591843927,1.2437680498227908
86,missed_detector,False,,,,5046800.031915484,3536551.082442003,-2973585.941865824,2029971.3421027327,0.700751180961637,-0.5892022515378357,0.40222939868141927,0.13313364346515594,2.387221487947582,2.387221487947582,0.13313364346515594,1.0612206633705528e-06,1061.2206633705528,3.7087558828211975,-2.9945093581112334,3.413434356111361,0.16547133276854187,-0.034508236934748124,1.2470118416759983
87,missed_detector,False,,,,21205928.26751179,-1391378.8134294117,-3399895.259154518,20885309.930934086,-0.06561272847277579,-0.16032758463883304,0.9848807214410462,2.3505538182129606,2.3505538182129606,2.3505538182129606,2.3505538182129606,2.951594359931327e-07,295.1594359931327,-0.41067858588532813,-1.0035111672761179,6.1644963006675475,-0.08261494352144923,-0.20187324408195284,1.240092693462317
88,missed_detector,False,,,,21308311.10649453,-97228.03427560833,-3419584.5979032004,21031906.953443196,-0.0045629160279143065,-0.16048125920505027,0.9870283406474627,2.3733056938238355,2.3733056938238355,2.3733056938238355,2.3733056938238355,2.937316509669859e-07,293.7316509669859,-0.028558951032271032,-1.0044402297118713,6.177736753332163,-0.005744370892699498,-0.20203393368661993,1.2425950500948495
89,missed_detector,False,,,,21036846.57138841,-481860.92151433387,-3581902.185199643,20724060.90649503,-0.022905568088788488,-0.17026801869018154,0.9851315327213163,2.3132198066770377,2.3132198066770377,2.3132198066770377,2.3132198066770377,2.9751247396446834e-07,297.5124739644683,-0.14335963488772172,-1.0656605807750241,6.165666631793167,-0.028831794443779264,-0.21432048732411646,1.2400089681865858
90,lost_in_channel,False,,,,4150810.754203325,837536.4783751237,4039196.9185102712,461140.77904486057,0.20177659931303565,0.973110353060537,0.11109655591450071,0.09005783240532282,2.393089639139242,2.393089639139242,2.393089639139242,2.602256107437263e-08,26.02256107437263,0.00905787020785906,0.03682957087902394,0.5059872296056194,0.00014278360400715202,0.02133451288824742,0.30000000000000004
91,missed_detector,False,,,,21816035.11478175,-151352.78137578475,3670330.208039899,21504538.047326427,-0.006937685082530585,0.16824002110048938,0.9857216462195616,2.487753071797733,2.487753071797733,2.487753071797733,2.487753071797733,2.8689322835482026e-07,286.8932283548203,-0.04342208807579938,1.0529928826684518,6.1695063455885935,-0.008733662663146461,0.21179277716600498,1.2408981144907854
92,lost_in_channel,False,,,,4155706.905014284,1056787.550381614,3719784.7687968705,1521939.9553098814,0.2542979027482646,0.8951027716388206,0.3662288968150053,0.09027041583157012,2.366904562025504,1.154472819271732,1.154472819271732,7.533349825860074e-08,75.33349825860074,-0.06786239436071559,-0.0801805493543498,1.2438755843129712,-0.007521855185444592,-0.17860657341683597,1.2461180203664814
93,lost_in_channel,False,,,,2678398.3983522966,2033755.5137341921,-1056785.3600194117,1385951.3676534842,0.7593177754979702,-0.39455868875576067,0.5174552704728681,0.037497816239045335,2.4302834685742942,2.4302834685742942,2.4302834685742942,6.992835400489176e-08,69.92835400489176,0.16094174905900982,0.05194728203351335,1.39308838257237,0.15914373838586032,0.09170282113872218,1.2457942368010038
94,missed_detector,False,,,,20302578.534477796,3726439.964615072,-6177036.48841756,18977685.858911153,0.18354515699997612,-0.30424886562698084,0.9347426400387165,2.1545571654934705,2.3185706800105375,2.1545571654934705,2.1545571654934705,3.0810980170572587e-07,308.1098017057259,1.1142676263461486,-1.8212820208643314,5.880529888759572,0.028146194502060438,-0.02176204906052247,0.3423430078112823
95,missed_detector,False,,,,15212643.545579834,10136064.523496516,-6831273.178448894,9056402.507717503,0.666292120309467,-0.4490523397844144,0.5953207593790574,1.2096646840885925,2.4639205183063853,2.4639205183063853,1.2096646840885925,3.957916671763559e-07,395.7916671763559,3.536460580582153,-2.411741927187912,4.385675045262459,0.16176799668429848,-0.1371250806531949,1.2404598995420923
96,missed_detector,False,,,,21292740.88486347,-10116387.182807334,-17009391.141047888,7856216.504673834,-0.47510967411428207,-0.7988352102260109,0.36896219923751766,2.3698385589092874,2.4676377223912955,2.3698385589092874,2.3698385589092874,2.9296414490842716e-07,292.96414490842716,-2.522539208241116,-4.053671133067251,3.0939702229738826,-0.1469908376697056,-0.05949508193719658,1.2491592267862943
97,missed_detector,False,,,,18559242.322905686,3135533.7212603725,-9011641.275894878,-15918675.365675388,0.16894729141989373,-0.48556083912826414,-0.8577222652041496,1.8004294482947965,2.453208887021341,1.8004294482947965,1.8004294482947965,3.825796097519881e-07,382.57960975198813,1.0734921905104096,-3.253897988024654,-5.2120883694231575,-0.04433201036753232,-0.014753009485425727,0.42560458380287597
98,lost_in_channel,False,,,,2864961.836369209,-1714829.3273206337,2181543.010415079,-712907.284099559,-0.5985522409240368,0.761456220017146,-0.2488365726375722,0.04290355758483012,2.5558046255713633,2.5558046255713633,2.5558046255713633,9.436732849197594e-08,94.36732849197594,-0.07545512170968045,0.004264774970095109,2.0841678040595375,-0.04985650748290048,0.0016402917379905158,1.371157660564084
99,missed_detector,False,,,,21168275.767956655,3779641.3963877126,15891008.731361505,13464250.866749544,0.17855216163184726,0.7506992494597231,0.6360579866939833,2.342214107450492,2.460425987911268,2.342214107450492,2.342214107450492,3.0104821275434963e-07,301.0482127543496,1.0977924451898176,4.533331636484432,4.196851680893152,0.026326290710295835,0.02994124801342576,0.37491249825692596
100,missed_detector,False,,,,17291739.959805943,14200383.299480122,6994495.44593213,6959196.680812405,0.8212235051237426,0.40449922692514434,0.4024578612093878,1.5629065629141219,2.4176594512744574,1.5629065629141219,1.5629065629141219,3.684474434592915e-07,368.4474434592915,4.859070834098947,2.314591605261999,2.9787946603866606,0.040879426818573074,-0.055631247444530574,0.5929821855223059
